bed,bath,acre_lot,zip_code,house_size,price,city
4.0,2.0,0.57,667.0,1473.0,65000.0,1057
3.0,2.0,59.04,623.0,1205.0,160000.0,297
4.0,2.0,24.69,667.0,1473.0,385000.0,1057
3.0,2.0,0.22,683.0,1300.0,45000.0,1818
3.0,2.0,0.3,623.0,1205.0,80000.0,297
3.0,2.0,31.08,623.0,1205.0,495000.0,297
3.0,2.0,7.88,623.0,1205.0,275000.0,297
3.0,2.0,24.28,623.0,1205.0,199500.0,297
3.0,2.0,1.94,623.0,1205.0,150000.0,297
3.0,2.0,10.98,682.0,1175.0,844500.0,1230
3.0,2.0,3.84,623.0,1205.0,2000000.0,297
3.0,2.0,0.15,623.0,1045.0,107000.0,297
4.0,3.0,0.25,623.0,1622.0,189900.0,297
3.0,2.0,0.52,623.0,1674.0,186900.0,297
6.0,6.0,0.25,623.0,2500.0,265000.0,297
4.0,5.0,0.51,623.0,2422.0,535000.0,297
3.0,2.0,0.33,623.0,1205.0,53000.0,1080
3.0,2.0,0.16,623.0,1205.0,60000.0,297
3.0,2.0,0.23,623.0,1205.0,55000.0,297
3.0,2.0,0.25,623.0,1205.0,65000.0,297
3.0,2.0,1.0,623.0,1205.0,89000.0,297
3.0,2.0,0.21,623.0,1205.0,85000.0,297
3.0,2.0,0.9,623.0,1205.0,215000.0,297
3.0,2.0,1.46,623.0,1205.0,150000.0,297
3.0,2.0,350.0,623.0,1205.0,7000000.0,297
4.0,2.0,0.12,698.0,1800.0,170000.0,2384
3.0,3.0,0.26,659.0,3227.0,319000.0,892
4.0,2.0,2.91,659.0,1641.0,110000.0,892
4.0,3.0,0.97,678.0,900.0,150000.0,1692
5.0,3.0,0.16,662.0,1886.0,69900.0,980
3.0,1.0,0.07,795.0,750.0,55000.0,1010
3.0,1.0,0.74,669.0,2500.0,132000.0,1078
6.0,3.0,1.4,777.0,2392.0,77000.0,1012
3.0,2.0,0.09,728.0,907.0,119500.0,1650
3.0,1.0,0.27,669.0,1070.0,95000.0,1078
2.0,2.0,0.05,669.0,1173.0,59000.0,1078
4.0,3.0,0.18,685.0,2000.0,100000.0,1821
3.0,3.0,0.29,656.0,1591.0,95000.0,836
3.0,2.0,0.05,731.0,900.0,114000.0,1650
4.0,1.0,0.09,698.0,1087.0,63000.0,2384
5.0,3.0,19.44,669.0,3907.0,367500.0,1078
4.0,3.0,1.35,678.0,900.0,105000.0,1692
3.0,2.0,0.54,728.0,1500.0,90000.0,1650
1.0,1.0,0.56,677.0,568.0,115000.0,1732
3.0,2.0,1.6,677.0,2000.0,430000.0,1732
3.0,3.0,0.22,676.0,2485.0,49000.0,15
4.0,3.0,0.4,682.0,2711.0,425000.0,1230
4.0,2.0,1.94,680.0,761.5,115000.0,48
4.0,2.0,0.21,659.0,1641.0,55000.0,892
3.0,2.0,0.75,677.0,2000.0,75000.0,1732
3.0,2.0,0.58,677.0,2000.0,104200.0,1732
3.0,1.0,0.05,646.0,816.0,95600.0,528
5.0,2.0,0.05,646.0,1600.0,120000.0,528
7.0,5.0,0.1,646.0,3870.0,1795000.0,528
3.0,3.0,0.21,646.0,2462.0,1600000.0,528
3.0,3.0,4.86,646.0,3095.0,800000.0,528
3.0,3.0,0.21,646.0,4265.0,15000000.0,528
3.0,3.0,1.0,646.0,3095.0,9900000.0,528
3.0,3.0,0.94,646.0,3095.0,7995000.0,528
3.0,3.0,1.3,646.0,3095.0,6995000.0,528
4.0,3.0,0.21,646.0,2178.0,750000.0,528
4.0,2.0,0.12,646.0,2381.0,819000.0,528
2.0,2.0,0.21,646.0,1260.0,550000.0,528
6.0,7.0,0.36,646.0,6500.0,15000000.0,528
5.0,5.0,0.02,646.0,4850.0,1200000.0,528
6.0,7.0,0.25,646.0,5500.0,9995000.0,528
4.0,5.0,0.08,646.0,7000.0,825000.0,528
4.0,4.0,0.13,646.0,2800.0,989000.0,528
2.0,1.0,0.19,646.0,834.0,83600.0,528
5.0,4.0,0.21,646.0,2489.0,889000.0,528
6.0,7.0,0.3,646.0,5073.0,8500000.0,528
7.0,8.0,0.9,646.0,10000.0,16500000.0,528
6.0,9.0,0.64,646.0,6554.0,12500000.0,528
4.0,6.0,0.22,646.0,4400.0,7500000.0,528
5.0,7.0,0.3,646.0,5000.0,19500000.0,528
3.0,4.0,0.21,646.0,3500.0,550000.0,528
4.0,4.0,0.32,646.0,2800.0,825000.0,528
5.0,7.0,0.55,646.0,6000.0,17000000.0,528
4.0,6.0,0.24,646.0,4414.0,9200000.0,528
6.0,8.0,0.55,646.0,6398.0,8995000.0,528
4.0,5.0,0.25,646.0,5000.0,2500000.0,528
4.0,4.0,0.24,646.0,3015.0,1500000.0,528
3.0,4.0,0.18,646.0,2900.0,1700000.0,528
4.0,3.0,0.02,646.0,2900.0,1300000.0,528
3.0,3.0,0.21,646.0,1492.0,995000.0,528
3.0,2.0,0.09,646.0,1380.0,189500.0,528
5.0,5.0,0.25,646.0,4200.0,13700000.0,528
3.0,4.0,0.22,646.0,3500.0,5195000.0,528
4.0,2.0,0.11,646.0,1820.0,245000.0,528
3.0,2.0,0.23,646.0,1298.0,141000.0,528
3.0,2.0,0.21,646.0,1564.0,375000.0,2145
3.0,3.0,0.21,646.0,4341.0,19950000.0,528
4.0,6.0,0.25,646.0,4200.0,2750000.0,528
6.0,8.0,0.25,646.0,6398.0,9500000.0,528
3.0,2.0,0.21,646.0,1944.0,795000.0,528
3.0,4.0,0.21,646.0,3500.0,16995000.0,528
4.0,4.0,0.21,646.0,2624.0,2100000.0,528
5.0,4.0,0.24,646.0,4791.0,2500000.0,528
3.0,2.0,0.06,646.0,1200.0,97000.0,528
4.0,4.0,0.21,646.0,882.0,800000.0,528
3.0,3.0,0.21,646.0,1983.0,1200000.0,528
3.0,3.0,0.2,646.0,3095.0,879000.0,528
3.0,3.0,0.25,682.0,2100.0,199000.0,1230
3.0,2.0,0.43,677.0,1500.0,389000.0,1732
3.0,3.0,0.56,677.0,2715.0,720000.0,15
2.0,2.0,0.56,677.0,875.0,295000.0,1732
3.0,2.0,0.26,682.0,1175.0,55000.0,1230
3.0,2.0,0.19,677.0,2000.0,245000.0,1732
4.0,2.0,18.5,659.0,1641.0,14000000.0,892
4.0,2.0,0.04,680.0,960.0,59000.0,1230
2.0,3.0,0.03,653.0,1823.0,44000.0,834
2.0,1.0,0.97,680.0,1475.0,170000.0,1230
3.0,2.0,0.29,682.0,2031.0,255200.0,1230
4.0,2.0,0.05,680.0,563.0,109955.0,1230
3.0,3.0,0.11,676.0,2485.0,38000.0,1299
3.0,2.0,7.17,662.0,1800.0,699000.0,15
3.0,2.0,8.9,677.0,2000.0,500000.0,1732
3.0,2.0,0.74,677.0,2000.0,269000.0,1732
3.0,2.0,0.29,677.0,2000.0,299000.0,1732
3.0,2.0,0.37,677.0,2000.0,120000.0,1732
3.0,1.0,0.22,680.0,746.0,35000.0,1230
7.0,4.0,0.11,678.0,2500.0,174900.0,1692
3.0,1.0,0.23,680.0,962.0,50300.0,1230
5.0,2.0,0.32,680.0,1500.0,55000.0,1230
2.0,1.0,0.05,716.0,714.0,42000.0,1650
2.0,1.0,0.12,653.0,612.0,50500.0,834
2.0,1.0,0.12,660.0,811.0,40000.0,956
2.0,1.0,0.11,659.0,784.0,90000.0,892
4.0,2.0,0.09,682.0,1050.0,150000.0,1230
3.0,1.0,0.52,685.0,1200.0,140000.0,1821
3.0,1.0,0.27,678.0,950.0,105000.0,1692
3.0,1.0,0.06,653.0,1503.0,75000.0,834
3.0,2.0,0.05,716.0,1235.0,145000.0,1650
2.0,2.0,0.17,680.0,850.0,74300.0,1230
3.0,2.0,2.2,677.0,2000.0,725000.0,1732
5.0,5.0,0.31,682.0,4387.0,425000.0,1230
4.0,2.0,0.16,660.0,1233.0,40000.0,956
3.0,2.0,6.9,677.0,2000.0,310000.0,1732
3.0,3.0,0.42,676.0,2485.0,50000.0,1299
3.0,2.0,0.27,677.0,2000.0,219000.0,1732
4.0,2.0,2.95,667.0,1473.0,210000.0,1057
3.0,2.0,0.54,677.0,2000.0,220000.0,1732
7.0,4.0,0.08,670.0,3174.0,81000.0,1079
2.0,1.0,2.72,685.0,870.0,105000.0,1821
4.0,3.0,2.64,659.0,1578.0,120000.0,892
6.0,2.0,0.1,676.0,2002.0,130000.0,1299
3.0,2.0,0.1,667.0,900.0,80000.0,1057
3.0,3.0,1.94,683.0,2410.0,500000.0,1818
5.0,3.0,0.18,680.0,4200.0,339800.0,1230
5.0,3.0,0.23,653.0,4046.0,900000.0,834
3.0,3.0,0.56,677.0,1357.0,499500.0,1732
1.0,1.0,0.27,717.0,800.0,80000.0,1650
3.0,3.0,0.1,676.0,2485.0,35000.0,1299
3.0,2.0,0.97,677.0,2000.0,65000.0,1732
3.0,3.0,0.32,676.0,2485.0,29000.0,1299
3.0,2.0,0.39,685.0,1134.0,80000.0,1821
3.0,2.0,5.04,677.0,2000.0,1200000.0,1732
3.0,2.0,1.6,677.0,2000.0,500000.0,1732
3.0,2.0,0.62,677.0,2000.0,150000.0,1732
6.0,6.0,45.0,677.0,10000.0,14500000.0,1732
8.0,3.0,0.97,685.0,2250.0,69000.0,1821
2.0,1.0,0.37,731.0,803.0,63000.0,1650
3.0,2.0,0.54,730.0,1106.0,99000.0,1650
3.0,1.0,0.83,731.0,599.0,84000.0,1650
3.0,1.0,0.22,698.0,1500.0,34000.0,2384
4.0,2.0,107.64,662.0,1933.0,269000.0,980
3.0,1.0,0.05,730.0,900.0,110000.0,1650
3.0,1.0,0.35,669.0,1427.0,98000.0,1078
3.0,1.0,0.32,682.0,1300.0,85000.0,1230
4.0,3.0,0.59,680.0,2374.0,290000.0,1230
3.0,3.0,0.23,676.0,2400.0,375000.0,1299
3.0,3.0,0.31,731.0,3806.0,380000.0,1650
3.0,3.0,0.24,662.0,2482.0,350000.0,980
3.0,2.0,0.25,683.0,1300.0,167000.0,1818
4.0,2.0,0.08,731.0,1460.0,131000.0,1650
3.0,1.0,0.12,680.0,1000.0,74900.0,1230
7.0,4.0,0.39,682.0,17198.0,400000.0,1230
3.0,2.0,0.42,685.0,2100.0,260000.0,1821
3.0,2.0,0.05,716.0,1275.0,114900.0,1650
4.0,3.0,0.12,680.0,2300.0,264900.0,1230
3.0,2.0,0.21,659.0,3515.0,365000.0,892
4.0,3.0,0.15,667.0,1857.0,850000.0,1057
4.0,2.0,0.06,728.0,2268.0,335000.0,1650
4.0,2.0,0.09,728.0,2710.0,225000.0,1650
3.0,2.0,0.56,677.0,2000.0,135000.0,1732
3.0,3.0,0.15,676.0,2485.0,39000.0,1299
3.0,2.0,1.04,728.0,1500.0,50500.0,297
3.0,2.0,12.24,677.0,2000.0,600000.0,1732
4.0,2.0,0.32,667.0,1473.0,350000.0,1057
6.0,3.0,0.07,682.0,1858.0,99000.0,1230
4.0,2.0,0.23,659.0,1384.0,130000.0,892
3.0,2.0,0.25,682.0,1000.0,90000.0,1230
3.0,3.0,0.52,682.0,2000.0,380000.0,1230
5.0,7.0,0.24,677.0,4500.0,3799000.0,1732
6.0,5.0,0.14,677.0,3625.0,629000.0,1732
2.0,1.0,0.07,677.0,1000.0,425000.0,1732
2.0,2.0,0.56,677.0,1405.0,295000.0,1732
3.0,1.0,0.36,677.0,1214.0,350000.0,1732
2.0,2.0,0.56,677.0,1208.0,399000.0,1732
12.0,4.0,0.12,677.0,3000.0,599000.0,1732
3.0,2.0,1.18,677.0,2000.0,225000.0,1732
3.0,2.0,0.5,677.0,2000.0,569000.0,1732
3.0,2.0,0.36,662.0,1800.0,47000.0,980
5.0,3.0,0.39,716.0,3100.0,310000.0,1650
4.0,3.0,0.29,678.0,900.0,100000.0,1692
3.0,1.0,0.17,715.0,1080.0,125000.0,1010
6.0,4.0,0.79,720.0,2345.0,85000.0,1539
2.0,1.0,0.09,949.0,1035.0,55000.0,2086
6.0,2.0,0.03,674.0,1200.0,29900.0,1188
3.0,2.0,0.09,674.0,2417.0,70000.0,1188
7.0,4.0,0.69,972.0,2106.0,103000.0,2085
4.0,2.0,0.11,692.0,2500.0,254900.0,2145
3.0,2.0,0.09,674.0,951.0,110000.0,1188
5.0,3.0,0.07,674.0,1700.0,165000.0,1188
3.0,1.0,1.56,783.0,934.0,21000.0,452
3.0,1.0,0.15,650.0,800.0,15900.0,705
3.0,2.0,2.57,719.0,981.0,75000.0,1369
2.0,1.0,0.13,692.0,1694.0,100000.0,2145
4.0,2.0,0.15,692.0,6458.0,105000.0,2145
5.0,3.0,0.21,692.0,3080.0,170000.0,2145
3.0,1.0,0.04,674.0,595.0,19900.0,1188
3.0,2.0,0.07,692.0,800.0,49300.0,2145
3.0,1.0,0.16,783.0,832.0,75500.0,452
3.0,2.0,0.26,953.0,1000.0,80000.0,2085
3.0,2.0,0.1,613.0,1211.0,175000.0,61
3.0,1.0,0.08,693.0,770.0,32000.0,2146
3.0,3.0,0.36,794.0,1015.0,145000.0,117
3.0,2.0,0.12,693.0,1063.0,89000.0,2146
3.0,1.0,0.15,953.0,2092.0,70000.0,2085
3.0,2.0,0.12,693.0,1158.0,135000.0,2146
3.0,1.0,0.15,692.0,805.0,66500.0,2145
4.0,2.0,0.15,949.0,1970.0,169000.0,2086
4.0,3.0,0.15,674.0,568.0,300000.0,1188
5.0,2.0,0.26,687.0,1414.0,70000.0,1332
6.0,2.0,0.39,725.0,2329.0,115000.0,416
3.0,1.0,0.49,692.0,945.0,73700.0,2145
2.0,1.0,0.19,692.0,959.0,59000.0,2146
4.0,3.0,0.25,953.0,1490.0,82000.0,2085
6.0,3.0,0.08,693.0,1928.0,96000.0,2146
5.0,2.0,0.09,687.0,1414.0,135000.0,1332
3.0,1.0,0.08,769.0,1009.0,57000.0,416
2.0,1.0,0.02,674.0,896.0,30000.0,1188
3.0,2.0,1.15,765.0,1326.0,167000.0,416
7.0,2.0,0.03,949.0,1130.0,43700.0,2086
2.0,1.0,0.03,674.0,784.0,58000.0,1188
3.0,2.0,0.1,738.0,1150.0,73300.0,678
6.0,3.0,0.08,693.0,1900.0,75000.0,2146
3.0,1.0,0.18,953.0,750.0,70500.0,2085
3.0,1.0,0.15,692.0,805.0,81900.0,2145
3.0,1.0,0.07,650.0,800.0,115000.0,705
3.0,2.0,0.15,782.0,996.0,94000.0,431
3.0,2.0,0.21,674.0,954.0,125400.0,1188
3.0,1.0,0.15,692.0,805.0,95900.0,2145
4.0,2.0,0.13,692.0,1784.0,305000.0,2145
3.0,2.0,0.12,693.0,1133.0,155000.0,2146
3.0,2.0,0.11,693.0,900.0,98000.0,2146
3.0,2.0,0.07,953.0,1093.0,99000.0,2085
3.0,2.0,0.15,692.0,1747.0,350000.0,2145
5.0,4.0,0.26,692.0,2817.0,600000.0,2145
3.0,2.0,22.57,719.0,981.0,250000.0,1369
4.0,2.0,0.15,951.0,1600.0,120000.0,2086
6.0,2.0,8.42,693.0,1170.0,79000.0,2146
2.0,2.0,0.38,692.0,1000.0,67500.0,2145
2.0,2.0,0.57,783.0,800.0,52000.0,452
3.0,2.0,0.42,692.0,1000.0,88000.0,2145
3.0,2.0,0.09,687.0,1512.0,94000.0,1332
3.0,2.0,0.15,692.0,2138.0,192000.0,2145
4.0,2.0,0.08,949.0,1800.0,145000.0,2086
4.0,3.0,0.12,693.0,1335.0,205000.0,2146
6.0,5.0,0.24,693.0,2800.0,295000.0,2146
3.0,2.0,0.08,949.0,1219.0,145000.0,2086
4.0,2.0,0.11,953.0,1889.0,240000.0,2086
3.0,2.0,0.27,674.0,954.0,50000.0,1188
3.0,2.0,18.04,613.0,1211.0,957900.0,61
3.0,1.0,0.17,693.0,824.0,71000.0,2146
6.0,3.0,0.18,693.0,2371.0,189000.0,2146
3.0,2.0,0.13,719.0,981.0,62000.0,1369
3.0,1.0,0.07,783.0,742.0,65000.0,452
3.0,1.0,0.13,783.0,1103.0,125000.0,452
2.0,1.0,0.23,719.0,620.0,70000.0,1369
4.0,2.0,0.44,953.0,1328.0,125000.0,2085
4.0,4.0,1.11,720.0,7336.0,1200000.0,1539
3.0,1.0,1.12,694.0,850.0,268000.0,2145
3.0,2.0,0.11,692.0,1626.0,270000.0,2145
5.0,2.0,4.92,687.0,1414.0,160000.0,1332
3.0,2.0,3.19,674.0,954.0,335000.0,1187
6.0,3.0,0.07,659.0,1819.0,135000.0,892
3.0,1.0,0.07,757.0,704.0,80000.0,1832
3.0,3.0,0.02,757.0,1372.0,105000.0,1832
3.0,1.0,0.08,757.0,683.0,67000.0,1832
3.0,1.0,0.18,757.0,1020.0,75000.0,1832
3.0,2.0,0.18,757.0,1166.0,59000.0,1832
4.0,2.0,0.12,605.0,1800.0,210000.0,16
3.0,2.0,0.13,605.0,1123.0,113000.0,16
3.0,2.0,0.43,677.0,2000.0,1450000.0,1732
3.0,1.0,0.08,662.0,939.0,65000.0,980
3.0,2.0,1.74,677.0,2000.0,2250000.0,1732
3.0,2.0,0.25,662.0,1800.0,55000.0,980
3.0,2.0,1.5,662.0,1800.0,175000.0,980
2.0,2.0,0.26,677.0,1352.0,399000.0,1732
3.0,3.0,0.88,677.0,1729.0,545000.0,1732
3.0,3.0,3.93,676.0,2485.0,190000.0,1299
3.0,1.0,0.08,662.0,840.0,68000.0,980
3.0,1.0,10.76,650.0,800.0,69000.0,705
3.0,2.0,0.24,653.0,1462.0,119500.0,834
3.0,2.0,0.12,653.0,1066.0,225000.0,834
3.0,2.0,125.0,653.0,1066.0,15000000.0,834
2.0,1.0,0.01,659.0,784.0,55000.0,892
4.0,2.0,6.78,659.0,1641.0,1350000.0,892
4.0,2.0,21.0,659.0,1641.0,2600000.0,892
3.0,2.0,0.16,660.0,1100.0,148000.0,956
3.0,1.0,0.07,660.0,842.0,100000.0,956
4.0,2.0,0.27,660.0,1233.0,40000.0,956
4.0,2.0,5.73,660.0,1233.0,138000.0,956
3.0,3.0,0.17,662.0,4544.0,170000.0,980
3.0,2.0,0.32,662.0,1800.0,55000.0,980
3.0,2.0,0.17,662.0,1800.0,60000.0,980
2.0,1.0,0.07,662.0,700.0,60000.0,980
3.0,2.0,0.72,662.0,1800.0,90000.0,980
3.0,2.0,1.49,662.0,1800.0,175000.0,980
5.0,4.0,0.1,662.0,2500.0,220000.0,980
3.0,2.0,100.0,662.0,1800.0,25000000.0,980
3.0,3.0,8.0,662.0,1458.0,260000.0,980
3.0,2.0,0.36,662.0,1800.0,98900.0,980
6.0,5.0,0.09,662.0,1500.0,300000.0,980
2.0,2.0,0.82,662.0,1671.0,599900.0,980
9.0,5.0,0.14,662.0,4500.0,900000.0,980
2.0,2.0,0.69,662.0,1600.0,250000.0,980
3.0,2.0,20.26,662.0,1800.0,2000000.0,980
3.0,2.0,26.1,662.0,1800.0,9000000.0,980
3.0,3.0,0.69,662.0,1800.0,550000.0,980
6.0,4.0,1.5,662.0,3739.0,975000.0,980
3.0,2.0,5.74,662.0,1800.0,3900000.0,980
3.0,2.0,3.34,662.0,1800.0,2900000.0,980
3.0,2.0,0.24,662.0,1800.0,249900.0,980
4.0,2.0,2.13,667.0,1473.0,130000.0,1057
3.0,2.0,10.76,693.0,2886.0,249900.0,2146
4.0,3.0,11.6,670.0,4200.0,490000.0,1079
4.0,3.0,0.31,674.0,2200.0,450000.0,1188
4.0,5.0,0.25,674.0,2700.0,600000.0,1188
5.0,3.0,0.28,674.0,3000.0,3100000.0,1188
3.0,2.0,0.64,674.0,954.0,45000.0,1188
3.0,2.0,3.9,674.0,954.0,287000.0,1188
3.0,2.0,1.67,674.0,954.0,375000.0,1188
2.0,2.0,0.02,677.0,1183.0,295000.0,1732
3.0,2.0,1.19,677.0,2000.0,195000.0,1732
3.0,2.0,0.17,677.0,2000.0,165000.0,1732
3.0,2.0,0.5,677.0,2900.0,699000.0,1732
5.0,4.0,0.25,677.0,2500.0,540000.0,1732
8.0,5.0,0.27,677.0,6345.0,2150000.0,1732
3.0,2.0,4.65,677.0,2000.0,450000.0,1732
3.0,2.0,1.87,677.0,2000.0,479000.0,1732
3.0,2.0,0.27,677.0,10225.0,2500000.0,1732
3.0,2.0,4.37,678.0,1164.0,260000.0,1692
4.0,3.0,0.78,678.0,3154.0,2500000.0,1692
4.0,3.0,3.7,678.0,900.0,1995000.0,1692
3.0,2.0,0.4,669.0,4161.0,59995.0,1078
5.0,3.0,0.13,680.0,4200.0,35000.0,1230
4.0,3.0,0.12,680.0,2143.0,199900.0,1230
6.0,4.0,0.1,680.0,2130.0,143000.0,1230
3.0,2.0,0.59,680.0,2000.0,165000.0,1230
4.0,5.0,0.17,680.0,2081.0,320000.0,1230
4.0,2.0,0.08,680.0,2214.0,125000.0,1230
4.0,1.0,0.13,680.0,1400.0,165000.0,1230
4.0,2.0,0.41,680.0,761.5,58000.0,1230
4.0,2.0,16.51,680.0,761.5,125000.0,1230
3.0,2.0,0.33,677.0,2000.0,35000.0,1732
3.0,2.0,6.25,677.0,2000.0,795000.0,1732
3.0,2.0,8.08,677.0,2000.0,650000.0,1732
3.0,2.0,0.99,677.0,2000.0,365000.0,1732
3.0,2.0,6.2,677.0,2000.0,1700000.0,1732
3.0,2.0,23.0,677.0,2000.0,3900000.0,1732
3.0,2.0,9.0,677.0,2000.0,3200000.0,1732
6.0,2.0,1.46,705.0,2026.0,149995.0,18
5.0,3.0,0.03,705.0,2400.0,74900.0,18
3.0,2.0,0.1,757.0,1166.0,92000.0,1832
3.0,2.0,47.26,782.0,996.0,470000.0,431
6.0,4.0,0.23,705.0,2187.0,70000.0,18
3.0,2.0,0.22,705.0,800.0,120000.0,18
3.0,2.0,51.47,794.0,1190.0,220000.0,117
3.0,2.0,0.09,705.0,900.0,85000.0,18
6.0,6.0,1.07,719.0,1830.0,220000.0,1369
3.0,1.0,0.11,794.0,879.0,70000.0,117
4.0,2.0,0.12,682.0,1300.0,90000.0,1230
3.0,2.0,1.21,685.0,1100.0,92000.0,1821
3.0,2.0,5.7,685.0,1134.0,175000.0,1821
5.0,2.0,0.25,687.0,1620.0,60000.0,1332
5.0,2.0,22.0,687.0,1414.0,1320000.0,1332
5.0,2.0,2.97,687.0,1414.0,75000.0,1332
3.0,2.0,0.15,688.0,1108.0,115000.0,61
3.0,2.0,0.44,688.0,1200.0,135000.0,1796
3.0,2.0,18.28,688.0,1154.0,279000.0,61
3.0,2.0,0.38,688.0,1154.0,49900.0,1796
3.0,2.0,27.18,688.0,1154.0,1900000.0,61
3.0,2.0,0.15,692.0,1896.0,375000.0,2145
3.0,2.0,0.07,692.0,1150.0,125000.0,2145
3.0,3.0,0.11,692.0,1626.0,270000.0,2145
3.0,3.0,0.15,692.0,1800.0,345000.0,2145
4.0,5.0,0.72,692.0,5460.0,659000.0,2145
3.0,2.0,0.15,692.0,1500.0,325000.0,2145
3.0,2.0,0.03,692.0,1564.0,475000.0,2145
4.0,4.0,0.15,692.0,2200.0,480000.0,2145
7.0,6.0,0.25,692.0,4072.0,695000.0,2145
3.0,2.0,0.09,692.0,1007.0,154150.0,342
3.0,3.0,0.49,692.0,3600.0,1300000.0,2145
4.0,2.0,0.09,692.0,1639.0,185000.0,342
4.0,3.0,0.11,692.0,2800.0,715000.0,2145
3.0,2.0,29.13,692.0,1747.0,325000.0,2145
3.0,2.0,0.56,692.0,1747.0,450000.0,2145
3.0,2.0,20.0,692.0,1747.0,5000000.0,2145
3.0,1.0,0.12,693.0,824.0,50000.0,2146
4.0,2.0,0.11,693.0,2030.0,182000.0,2085
3.0,2.0,0.38,693.0,982.0,185000.0,2146
4.0,3.0,0.14,693.0,1960.0,300000.0,2146
3.0,4.0,0.03,693.0,1605.0,225000.0,2146
4.0,3.0,0.1,693.0,1975.0,125000.0,2146
3.0,2.0,0.23,693.0,1133.0,215000.0,2146
4.0,3.0,0.12,693.0,1334.0,205000.0,2146
6.0,6.0,0.45,683.0,4500.0,647900.0,1818
3.0,2.0,10.0,683.0,1300.0,155000.0,1818
3.0,2.0,0.26,683.0,1300.0,110000.0,1818
4.0,2.0,0.09,694.0,1116.0,105000.0,2146
3.0,2.0,0.07,698.0,1100.0,220000.0,1819
3.0,1.0,0.11,698.0,1218.0,59900.0,2384
3.0,2.0,0.11,698.0,1100.0,89900.0,2384
3.0,2.0,614.99,698.0,1100.0,32500.0,2384
3.0,2.0,40.0,698.0,1100.0,4000000.0,2384
3.0,2.0,0.2,698.0,1100.0,144000.0,2384
3.0,2.0,0.2,698.0,1100.0,37000.0,2384
5.0,2.0,0.1,965.0,1655.0,59900.0,837
5.0,3.0,0.07,921.0,2100.0,189000.0,1819
4.0,2.0,0.09,784.0,852.0,75000.0,835
3.0,2.0,0.09,969.0,1250.0,195000.0,837
3.0,2.0,0.1,725.0,1086.0,144900.0,299
3.0,1.0,0.09,924.0,906.0,79900.0,1819
4.0,2.0,0.07,924.0,1224.0,120000.0,1819
3.0,2.0,0.33,794.0,1190.0,204000.0,841
4.0,3.0,0.3,926.0,1500.0,174900.0,1819
4.0,2.0,0.1,703.0,3138.0,225000.0,17
3.0,1.0,0.06,727.0,850.0,150000.0,299
3.0,2.0,0.14,754.0,2330.0,240000.0,1820
3.0,2.0,0.09,924.0,1105.0,94000.0,1819
3.0,2.0,0.42,778.0,2000.0,295000.0,841
3.0,2.0,0.08,725.0,1150.0,152000.0,299
6.0,4.0,0.37,956.0,2451.0,240000.0,129
7.0,5.0,0.08,920.0,2000.0,210000.0,1819
3.0,2.0,0.32,965.0,1500.0,255000.0,837
3.0,2.0,0.07,956.0,750.0,104000.0,129
4.0,2.0,0.16,927.0,2528.0,550000.0,837
4.0,2.0,0.1,926.0,1321.0,150000.0,1819
3.0,2.0,0.16,969.0,1566.0,189999.0,837
3.0,1.0,0.09,969.0,1000.0,185000.0,837
4.0,3.0,0.05,926.0,1312.0,188000.0,1819
7.0,6.0,1.08,969.0,7246.0,3200000.0,1819
4.0,2.0,0.31,737.0,3300.0,475000.0,346
3.0,1.0,0.07,921.0,673.0,135000.0,1819
3.0,1.0,0.19,926.0,889.0,122900.0,1819
6.0,7.0,0.26,966.0,7037.0,3000000.0,837
2.0,1.0,0.1,956.0,730.0,156000.0,129
5.0,5.0,0.32,927.0,6000.0,2275000.0,1819
3.0,2.0,0.14,921.0,1569.0,350000.0,1819
4.0,2.0,0.15,966.0,2000.0,650000.0,837
3.0,2.0,0.16,969.0,1551.0,365000.0,837
3.0,2.0,0.19,926.0,1340.0,175000.0,1819
4.0,3.0,0.16,969.0,3540.0,598000.0,837
5.0,4.0,0.25,926.0,3123.0,2000000.0,1819
4.0,3.0,0.27,705.0,2500.0,325000.0,18
4.0,1.0,0.14,956.0,1100.0,70000.0,129
2.0,2.0,0.04,784.0,749.0,55000.0,835
3.0,1.0,0.06,725.0,868.0,69000.0,299
4.0,2.0,0.12,784.0,1500.0,125000.0,835
2.0,1.0,0.12,736.0,600.0,63900.0,346
4.0,2.0,0.58,739.0,1294.0,105000.0,393
5.0,2.0,0.09,714.0,1500.0,85000.0,67
4.0,2.0,0.11,784.0,1564.0,105000.0,835
5.0,4.0,1.4,956.0,4956.0,1200000.0,129
3.0,2.0,3.6,639.0,2364.0,225000.0,393
4.0,2.0,0.59,703.0,2000.0,235000.0,17
3.0,2.0,0.09,725.0,1625.0,159000.0,299
3.0,2.0,28.99,723.0,2396.0,600000.0,1571
4.0,3.0,0.11,727.0,2780.0,485000.0,299
3.0,2.0,0.1,723.0,921.0,79000.0,1571
7.0,6.0,0.97,739.0,2049.0,350000.0,393
4.0,4.0,0.14,727.0,3311.0,675000.0,299
3.0,1.0,0.08,725.0,1000.0,120000.0,299
3.0,2.0,0.5,961.0,1894.0,500000.0,129
7.0,4.0,0.5,969.0,3673.0,650000.0,837
3.0,1.0,0.05,703.0,950.0,54500.0,17
2.0,1.0,0.07,703.0,683.0,77500.0,17
